,preco_focco_id,cod_item,cod_preven,tabela_descricao,produto,modulacao,comp_modulo,prof_produto,alt_modulo,tipo_acab,embalagem,base_pe,faixa,configuracao,resp,formula,preco
244849,12257180,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA#LAMINADO ESPECIAL#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4604.0
244850,12257178,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#MARMORE#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4342.0
244851,12257177,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#MARMORE#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4535.0
244852,12257175,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#MARMORE#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4715.0
244853,12257174,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#MARMORE#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4909.0
244854,12257173,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#MARMORE#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4715.0
244855,12257171,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#MARMORE#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4909.0
244856,12257170,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4163.0
244857,12257169,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4356.0
244858,12257167,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4559.0
244859,12257166,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4753.0
244860,12257165,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4559.0
244861,12257163,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4753.0
244862,12257162,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4272.0
244863,12257160,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4466.0
244864,12257158,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4669.0
244865,12257156,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4862.0
244866,12257155,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4669.0
244867,12257154,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAQUEADA METALIZADO#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAQUEADA METALIZADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4862.0
244868,12257152,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4163.0
244869,12257151,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4356.0
244870,12257150,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4559.0
244871,12257148,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4753.0
244872,12257147,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4559.0
244873,12257146,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4753.0
244874,12257145,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO ESPECIAL#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4216.0
244875,12257143,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO ESPECIAL#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4409.0
244876,12257142,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO ESPECIAL#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4611.0
244877,12257141,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO ESPECIAL#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4804.0
244878,12257139,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO ESPECIAL#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4611.0
244879,12257138,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAQUEADA METALIZADO#LAMINADO ESPECIAL#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAQUEADA METALIZADO|TIPO_ACAB_BDJ:LAMINADO ESPECIAL|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4804.0
244880,12257136,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAMINADO#MARMORE#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,4151.0
244881,12257134,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAMINADO#MARMORE#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4345.0
244882,12257133,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAMINADO#MARMORE#PINTURA METALIZADO#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:SEM CX MADEIRA,,4525.0
244883,12257131,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA METALIZADO,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAMINADO#MARMORE#PINTURA METALIZADO#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA METALIZADO|EMBAL_REFORCADA:CAIXA MADEIRA,,4719.0
244884,12257130,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAMINADO#MARMORE#PINTURA FOSCA#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:SEM CX MADEIRA,,4525.0
244885,12257129,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA FOSCA,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAMINADO#MARMORE#PINTURA FOSCA#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:MARMORE|TIPO_ACAB:PINTURA FOSCA|EMBAL_REFORCADA:CAIXA MADEIRA,,4719.0
244886,12257127,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,SEM CX MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAMINADO#LAQUEADA#PINTURA MTX#SEM CX MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:SEM CX MADEIRA,,3961.0
244887,12257126,24042,155,TABELA CENTURY 2026.2,VITALITE,BANCO,1.58M,0.45M,1.65M,PINTURA MTX,CAIXA MADEIRA,,B,BANCO#COM#1.58M#0.45M#SIM#1.65M#FX B#LAMINADO#LAQUEADA#PINTURA MTX#CAIXA MADEIRA,MODULACAO:BANCO|OPCAO_MANCEBO:COM|COMP_MODULO:1.58M|PROF_PRODUTO:0.45M|OPCAO_TAPECADO:SIM|ALT_MODULO:1.65M|FX_TEC:FX B|TP_ACAB_TAMPO:LAMINADO|TIPO_ACAB_BDJ:LAQUEADA|TIPO_ACAB:PINTURA MTX|EMBAL_REFORCADA:CAIXA MADEIRA,,4154.0
